unique_id,model_version,window,cutoff,ds,lead,yhat,y
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,7.584264334046703,4
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,7.94236357223674,5
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,8.383605992916559,9
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,8.393068381582827,3
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,8.408012101910298,7
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,8.428031919536457,9
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,8.871612546880481,5
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,6.6845537040358,7
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,6.6845537040358,2
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,5.01341527802685,4
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,5.240416771759404,3
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,5.240416771759404,0
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,5.240416771759404,3
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,5.589777889876697,2
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,5.6774845279060395,0
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,5.6774845279060395,6
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,5.6774845279060395,6
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.806605236958144,4
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.806605236958144,8
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.791723480711011,3
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.82674248769492,0
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.8077938644172,2
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,5.074893523551489,0
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,5.074893523551489,6
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,5.074893523551489,4
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,5.211699648108776,0
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,5.485999629588186,6
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,4.1073141478870445,1
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,4.1073141478870445,2
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,3.080485610915283,4
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,3.074230147743557,2
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,3.074230147743557,2
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,3.074230147743557,3
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.279178824259794,1
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.3345197842090215,2
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.3345197842090215,4
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.3244984907843285,4
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,3.395126274510011,8
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,3.395126274510011,5
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,3.366955535928555,3
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,3.383808174822786,10
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,3.326001547812224,5
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,3.510779411579569,2
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,3.510779411579569,1
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,3.510779411579569,4
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,3.632629614141692,4
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,3.823820646464939,6
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,9.254881385188245,5
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,9.254881385188245,11
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,6.941161038891184,17
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,6.934197684578363,6
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,6.934197684578363,5
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,6.934197684578363,6
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,7.39647753021692,5
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,7.567906373934192,7
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,7.567906373934192,9
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,7.5436959409268685,7
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,9.067946527904027,14
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,9.067946527904027,19
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,9.170543725225542,10
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,9.224300672822569,11
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,9.291525540844496,12
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,9.86584168690691,10
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,10.071946656156932,10
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,10.28519366519449,6
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,10.31101665420231,5
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,10.85370174126559,10
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,3.364412586204181,7
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,3.3697841777381705,2
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,2.547006164881479,4
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,2.5545764556230743,3
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,2.5972277330022226,4
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,2.6452175188986713,3
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,2.7965781059147323,3
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,2.76407164049524,4
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,2.760933337568811,3
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,2.759497119602566,6
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.560529725859595,6
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.560529725859595,7
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.560529725859595,6
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.536547467775444,4
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.486112092423566,1
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.735340542002652,6
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.747866465544183,7
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.7326375291118765,3
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.7326375291118765,4
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.981723714854607,4
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,3.7861473747345613,4
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,3.772347543138576,6
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,2.841165840616782,5
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,2.9021062410835676,1
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,2.9946185457486707,1
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,2.9878878755211296,4
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.159052838881692,2
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.1521361386818594,4
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.0891107442032606,6
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.0821678650755686,4
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.112267585365123,2
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.112267585365123,10
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.12349223635116,10
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.104961965249702,1
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.073114669346851,2
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.299398817643898,6
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.24767425456281,5
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.208895194300695,6
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.208895194300695,8
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.4555108515849176,4
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,1.9911691660214927,1
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,1.9911691660214927,0
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,1.495656120982725,2
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,1.5019091111952405,4
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,1.5019091111952405,5
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,1.5019091111952405,2
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,1.602036385274923,4
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,1.6423345937961125,5
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,1.6423345937961125,4
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,1.672596696741306,6
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.591549197928885,10
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.591549197928885,9
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.591549197928885,9
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.591549197928885,10
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.591549197928885,8
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.84663526448049,11
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,5.016622710519418,7
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,5.310754590517724,6
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,5.607207461741773,6
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,5.962884764353,7
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,34.323295248268515,34
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,34.323295248268515,31
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,25.742471436201384,44
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,25.880810040361588,16
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,25.880810040361588,8
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,25.880810040361588,4
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,27.606197376385694,3
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,28.06903587177506,5
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,28.06903587177506,6
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,27.9852238024724,2
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,16.955388610286647,7
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,18.464514153136793,8
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,18.464514153136793,9
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,19.595957342427134,10
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,20.381407216695,8
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,22.824510692671875,8
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,26.34470530647505,2
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,27.381705787667823,4
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,27.437379584962365,8
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,28.88145219469723,5
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,16.379815874552957,17
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,16.324170247006155,17
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,12.222312954243744,16
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,12.443040968397437,5
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,12.648215502260253,7
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,12.689751311851534,4
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,13.641266037817159,6
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,13.811394848062617,1
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,13.939042276030262,5
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,13.909002244401846,3
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,8.487960407046714,7
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,9.243436919640684,4
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,9.243436919640684,2
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,9.809843577385626,2
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,10.203044086541796,7
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,11.426075068080554,6
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,13.103814782798514,2
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,13.62294290358441,3
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,13.650813511448822,5
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,14.369277380472445,1
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,6.666694774721322,9
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,6.666694774721322,5
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,5.000021081040992,15
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,5.005032397345713,6
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,5.005032397345713,1
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,5.005032397345713,0
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,5.338701223835427,2
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,5.424258548020691,1
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,5.424258548020691,3
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,5.401086312975763,2
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.538143508062812,5
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.855954976471329,5
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.855954976471329,2
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,5.156209599893415,2
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,5.3664368220318055,4
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,6.015411252978106,2
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,6.912425756986097,3
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,7.189980999732223,2
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,7.204882202386354,3
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,7.584086528827742,0
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,12.555616698229537,8
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,12.555616698229537,8
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,9.416712523672153,8
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,9.647050829550075,8
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,9.647050829550075,7
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,9.754332131884638,5
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,10.40462094067695,4
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,10.411059901768324,3
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,10.411059901768324,1
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,10.411059901768324,1
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,6.337343674977506,4
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,6.901403127317399,2
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,6.901403127317399,6
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,7.324297848520978,4
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,7.617872116095326,4
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,8.531020538503315,4
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,9.846748746404192,3
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,10.234344017234411,3
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,10.25515297627723,1
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,10.794897869765506,2
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,4.717780235090559,1
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,4.717780235090559,0
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,3.5383351763179194,4
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,3.557130241029582,2
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,3.557130241029582,1
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,3.557130241029582,1
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.794272257098221,2
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.8571547729707754,1
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.8571547729707754,6
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.832256870294792,5
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.112506074976031,5
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.112506074976031,4
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.112506074976031,6
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.112506074976031,6
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.112506074976031,5
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.3409786346969215,1
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.388665919609402,1
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.664449004630192,0
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.828475737525389,2
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,5.104301018703942,4
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-10-13,1,2.3236695388864774,3
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-10-20,2,2.3236695388864774,4
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-10-27,3,2.3294469721721573,5
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-03,4,2.2019646964919515,4
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,2.2019646964919515,4
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,2.2019646964919515,1
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,2.7744755175798588,5
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,2.7744755175798588,8
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,2.788227949237153,2
CA-SC-10-B-15-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,2.788227949237153,7
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,3.978666505638325,4
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,3.978666505638325,3
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,2.983999879228744,5
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,2.979663737305988,6
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,2.979663737305988,4
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,2.979663737305988,3
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.180579826808371,5
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.217648516288431,9
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.230464989985314,5
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.318277472323288,7
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,6.670259783017021,7
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,6.670259783017021,4
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,6.670259783017021,4
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,6.670259783017021,2
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,6.670259783017021,8
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,7.040829770962411,4
